source,dest,action,note
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_18.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_18.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_59.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_59.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_49.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_49.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_6.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_6.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_66.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_66.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_89.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_89.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_21.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_21.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_31.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_31.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_37.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_37.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_27.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_27.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_60.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_60.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_70.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_70.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_5.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_5.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_85.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_85.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_93.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_93.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_17.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_17.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_50.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_50.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_40.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_40.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_46.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_46.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_56.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_56.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_11.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_11.jpg,MAKE,MADE
